127,0.0
282,0.0
306,0.0
201,0.0
117,0.0
369,0.0
359,0.0
128,0.0
352,0.0
354,0.0
100,0.0
270,0.0
205,0.0
304,0.0
258,0.0
166,0.0
109,0.0
319,0.0
102,0.0
164,0.0
310,0.0
261,0.0
148,0.0
62,100.0
257,0.0
242,0.0
325,0.0
66,100.0
366,0.0
259,0.0
311,0.0
103,0.0
207,0.0
180,0.0
110,0.0
288,0.0
308,0.0
271,0.0
243,0.0
234,0.0
277,0.0
74,0.0
229,0.0
132,0.0
215,0.0
219,0.0
98,0.0
144,0.0
71,0.0
235,0.0
339,0.0
309,0.0
96,0.0
191,0.0
112,0.0
305,0.0
248,0.0
65,0.0
193,0.0
300,0.0
104,0.0
335,0.0
340,0.0
373,0.0
249,0.0
15,0.0
162,0.0
197,0.0
220,0.0
351,0.0
140,0.0
264,0.0
173,0.0
253,0.0
274,0.0
241,0.0
226,0.0
196,0.0
346,0.0
150,0.0
16,22.0
60,100.0
121,0.0
145,0.0
371,0.0
238,0.0
356,0.0
85,0.0
177,0.0
139,0.0
350,0.0
263,0.0
80,0.0
151,0.0
122,0.0
267,0.0
126,0.0
178,0.0
378,0.0
168,0.0
375,0.0
217,0.0
73,0.0
143,0.0
315,0.0
331,0.0
111,0.0
160,0.0
255,0.0
348,0.0
123,0.0
90,0.0
302,0.0
138,0.0
225,0.0
187,0.0
353,0.0
118,0.0
77,0.0
247,0.0
223,0.0
318,0.0
313,0.0
51,0.0
169,0.0
228,0.0
268,0.0
50,0.0
158,0.0
224,0.0
105,0.0
154,0.0
136,0.0
294,0.0
206,0.0
314,0.0
167,0.0
116,0.0
184,0.0
324,0.0
233,0.0
283,0.0
195,0.0
