261,0.0
123,100.0
100,81.0
898,0.0
820,73.0
131,99.0
312,0.0
50,41.0
1005,100.0
294,0.0
93,20.0
466,0.0
960,0.0
71,18.0
420,0.0
186,0.0
55,87.0
975,0.0
101,11.0
215,0.0
1016,45.0
52,26.0
989,3.0
972,2.0
841,43.0
992,1.0
907,18.0
803,0.0
892,0.0
157,95.0
405,0.0
431,100.0
923,100.0
844,28.999999999999996
232,0.0
852,52.0
456,94.0
140,97.0
815,95.0
132,26.0
213,0.0
137,16.0
412,0.0
849,30.0
30,100.0
27,20.0
107,56.00000000000001
881,85.0
264,28.999999999999996
1004,18.0
809,97.0
415,0.0
303,0.0
34,76.0
404,0.0
421,0.0
435,83.0
827,14.000000000000002
1003,85.0
226,100.0
982,0.0
451,91.0
441,23.0
854,23.0
299,1.0
86,90.0
273,3.0
116,42.0
800,0.0
36,100.0
874,49.0
211,0.0
860,65.0
813,89.0
313,0.0
985,7.000000000000001
462,6.0
225,0.0
833,6.0
987,25.0
11,79.0
118,24.0
61,86.0
862,62.0
446,49.0
279,27.0
857,56.99999999999999
1013,26.0
886,80.0
22,35.0
832,7.000000000000001
977,1.0
950,0.0
807,80.0
181,0.0
127,86.0
142,32.0
20,98.0
437,100.0
231,0.0
25,36.0
104,25.0
984,8.0
1011,100.0
47,28.999999999999996
411,0.0
910,71.0
184,32.0
216,0.0
830,100.0
109,24.0
188,0.0
15,91.0
46,95.0
12,4.0
962,0.0
823,8.0
293,0.0
905,41.0
1019,27.0
463,0.0
900,0.0
825,5.0
921,4.0
76,93.0
35,15.0
877,25.0
94,32.0
80,95.0
288,0.0
838,33.0
866,87.0
1021,82.0
955,0.0
986,21.0
147,23.0
470,0.0
876,30.0
28,26.0
859,63.0
274,100.0
893,2.0
979,0.0
429,79.0
152,94.0
1025,94.0
821,3.0
822,2.0
916,27.0
57,99.0
113,28.999999999999996
112,82.0
145,49.0
834,100.0
284,0.0
1031,90.0
91,48.0
843,24.0
180,0.0
65,100.0
871,42.0
444,22.0
1009,87.0
418,0.0
135,49.0
43,24.0
919,69.0
902,37.0
870,69.0
1018,22.0
102,100.0
84,74.0
66,31.0
69,49.0
88,28.999999999999996
121,90.0
96,100.0
262,0.0
13,96.0
1022,48.0
797,0.0
894,1.0
908,28.000000000000004
18,62.0
401,0.0
447,25.0
914,44.0
846,68.0
980,0.0
911,41.0
38,32.0
41,45.0
