39,0.47
119,0.47
118,0.47
245,0.49
199,0.47
46,0.47
182,0.47
102,0.47
189,0.47
91,0.47
112,0.47
131,0.47
206,0.47
30,0.47
138,0.47
33,0.47
22,0.47
190,0.49
69,0.47
14,0.47
170,0.47
240,0.49
167,0.49
244,0.49
54,0.47
87,0.47
60,0.47
81,0.47
216,0.47
8,0.47
