131,21.0
215,1.0
267,0.0
180,0.0
259,2.0
35,0.0
73,0.0
128,1.0
255,4.0
111,0.0
281,1.0
95,7.6923076923076925
121,23.0
283,0.0
249,0.0
242,0.0
203,0.0
322,0.0
46,0.0
229,0.0
307,1.0
265,75.0
258,3.0
65,5.0
323,100.0
75,0.0
254,1.0
238,0.0
86,14.285714285714285
235,0.0
300,0.0
326,5.1020408163265305
137,0.0
245,0.0
123,21.0
41,0.0
176,0.0
327,3.0303030303030303
243,0.0
205,1.0
43,0.0
290,30.0
260,0.0
126,0.0
253,11.0
333,7.000000000000001
217,6.0
234,0.0
183,0.0
334,7.000000000000001
125,0.0
287,9.0
54,4.0
47,0.0
130,22.0
100,0.0
332,9.0
227,0.0
88,2.2222222222222223
233,0.0
317,0.0
264,1.0
118,0.0
59,5.0
319,0.0
232,0.0
84,10.0
291,27.0
192,0.0
294,5.0
209,0.0
275,2.0
223,0.0
61,100.0
200,1.0
293,5.0
69,0.0
186,0.0
337,49.0
237,0.0
341,7.0588235294117645
67,100.0
70,0.0
89,2.0408163265306123
314,1.0
173,0.0
286,33.0
193,0.0
225,0.0
318,0.0
204,0.0
122,18.0
271,0.0
171,0.0
202,7.000000000000001
257,2.0
315,100.0
228,0.0
34,0.0
185,0.0
112,0.0
